rssd9001,Affect
1209499,0.0
2012315,0.011718243545555555
2364573,0.0
3183771,0.0
1127584,0.0
2585761,0.0
1062050,0.0
1209510,0.0
1250473,0.0
2929833,0.0
1094828,0.0014869881814444444
1119404,0.0
2004141,0.0
1029295,0.0
3003570,0.0
3019964,0.0
1086654,0.0
1209538,0.0
2536642,0.0
1832132,0.0007147967221666668
2299077,0.0
1889480,0.0
3159244,0.0
1094864,0.0
1135824,0.0
2307280,0.004253175347058823
1201363,0.0
2700500,0.0
1029334,0.0
1250521,0.0
2127068,0.0
1127650,0.0
2839781,0.0
3200230,0.0
2348274,0.0
2618614,0.0
1062135,0.0
1889529,0.0
1070336,0.0
1078529,0.0026208374777777783
1889538,0.0
1209604,0.0
1119495,0.0
1070345,0.005788568222222222
1889547,0.0
2012436,0.0
1357082,0.0
1086748,0.0
1889565,0.0
2069793,0.004698874
2209058,0.0
1119525,0.0
1135909,0.0
2577702,0.06609334264
1201448,0.0
1144107,0.0
1250606,0.0
1086766,0.0
1054000,0.0
1201457,0.0
2962737,0.0
1029428,0.0
1471803,0.0
3183931,0.0
1144125,0.0
1357121,0.0
3306824,0.0
1103177,0.0
2848073,0.0
1078604,0.0015110702311111114
1275216,
1070420,0.0
1029464,0.0
1250651,0.0
1357149,0.0
1086814,0.0
1209695,0.0
1135972,0.01740268784111111
1119589,0.0
1250660,0.0
2577766,0.0
1471849,0.0
1029482,0.0
1209707,0.0
1070448,7.09401423961111e-05
1209716,0.0
1054073,0.0
1201532,0.0
1136009,0.0
1054091,0.0
1111435,0.043379300470588245
1119628,0.0
1209743,0.0
2241937,0.0
1095058,0.0
1070484,0.0
2856340,0.0
2536857,0.0
2176413,0.0
3093919,0.0
1209761,0.0
2839969,0.0
1947045,0.0
1144237,0.0
2741679,0.0166532396
2856368,0.0
1938865,0.0
2856377,0.0
1209789,0.0
2651581,0.0
2651590,0.0
1029576,0.0
3200463,0.0
1127892,0.0
1471960,0.0
2020824,0.0
2356701,0.0
1947102,0.0
3110366,0.0
1209828,0.0011943812235294118
1070569,0.0
1127913,0.0
2815468,0.0
1971693,2.483653388888889e-06
2938349,0.0
1070578,0.0
1848825,0.0
3184125,0.0
3438079,0.0
3536386,
1201671,0.0
1136139,0.0
3438097,0.0
1250839,0.0
2520605,0.0
1103391,0.0
2217503,0.0
1136175,0.0
1840687,0.0
1119794,0.0018127664599999998
2856498,0.0
1070644,0.0
1234491,0.0
2618940,0.0
1078846,0.0018315325088888892
1889855,0.0
2831936,0.0
2463298,0.0
2250313,0.001871751323333333
1201738,0.0
3446346,0.0
1881680,0.0
1095254,0.0
1136214,0.0
1250905,0.0
3053146,0.0
2504285,0.0
2233950,0.0
1209958,0.002358957752
1128040,0.0
2971261,0.0
2684543,0.0
1062528,0.0
1021570,0.0
2905734,0.0
2561671,0.0
3217032,0.0
1078921,1.2055243173999997e-05
3446412,0.0
1136269,0.0
2324111,0.0
3045011,0.0
3602067,0.023822909
2356886,0.0
1070747,0.0
1136287,0.0
2995874,0.0
3184291,0.0
1070756,0.0
1070765,0.0
1078958,0.0
1889967,0.0
3266227,0.0
1021628,0.0
2291389,0.0
1210048,0.0
1201859,0.0
1128134,0.0
2512589,0.0
2873039,0.0
3405521,0.0
1210066,0.0
1070804,3.941531983333333e-07
3135190,0.0
1472220,0.0
1062621,0.0
1070831,0.0
3340015,0.0
1021682,0.0
1095414,0.0
2963190,0.0
1070840,0.0
1062649,0.0
1029884,0.0037915715709055556
1201916,0.0
3266302,0.0
1095423,0.0
1472257,0.0
2856706,0.0
2135812,0.0
1029893,0.0006125019644444444
1201925,0.0007363849529411765
2496269,0.0
1201934,0.0
1062676,0.0
1079067,0.0
2406174,0.0
1201952,0.0
1840931,0.0
1128228,0.0
2127657,0.0027819942352941174
1095469,0.0
1054514,0.0
1103672,0.0
1210169,0.0
2029368,0.0
2807614,0.0
3602245,
3225420,0.0
1881934,0.0
2520913,0.0
3307362,0.0
3200874,0.0
1841004,0.0
2922348,0.0
1832824,0.0
2332536,0.0
1070970,0.0
3102585,0.0
1202052,0.0
1210244,0.0
1136531,7.611547833333332e-05
1832851,0.0
1070998,0.0
1103766,0.0
1030040,0.0
1136540,0.0
2840479,0.0
1128358,0.0
2291624,0.0
2365356,0.0
1103793,0.0
1202098,0.0
2389941,2.856167874666666e-06
1021879,0.0
1251256,0.0
1210299,0.004697342847058824
3217340,0.0
1136577,0.0
1071043,0.0
3192773,0.0
2848710,0.0
2652104,0.0
3012554,0.0
2324429,0.0
1136595,0.0
1398740,0.0
2619349,0.0
1095638,0.0
1480663,0.0
2242523,0.0
2734064,0.0
1095674,3.312358062222222e-05
2390013,0.0
2807810,0.0
1103878,0.0
1398795,0.0
1128460,0.0
2291727,0.00249011752
2390031,0.0
1030161,0.0
1136661,0.0
1398807,0.0
1406999,0.0
1030170,0.0
1136670,0.0016732995770588237
2922526,0.0
2848804,0.0
1988646,0.0
1095722,0.0
1210413,0.0
1128497,0.0
1136689,0.0
2070584,0.0
2603067,0.0
1062975,0.0
2332750,2.830291e-05
1095759,0.0
1128527,0.0
1202258,0.0
1071191,0.0
2168922,0.0
1054813,0.0
2078816,0.0
1071203,0.0
1202276,0.0
1210468,0.0
2775142,0.0
3143784,0.0
2300012,0.0
3635319,0.0
1054840,0.0
2685054,0.0
1063039,0.0
2168959,0.0
3152003,0.0
1128581,0.0
1095816,0.0
2963592,0.0
1079441,0.0044125854
1104017,0.0
3184787,0.0
1398937,0.0
2693273,0.0
2734233,0.0
3176607,0.0
1136803,0.0006249231752941175
3192997,0.004322885691818181
2545831,0.0
1071276,0.00017124782405555553
1095852,0.0
1398973,0.0
1071306,0.0
2291914,0.0
1104080,0.0
1095889,0.0
3176661,0.0
1022166,0.0
2914521,0.2037217
1210589,0.0
1128675,0.0
1071342,0.0
1480944,0.0
3274996,0.0
2513157,0.0
2693385,0.0
1079562,6.59861328888889e-05
3004689,0.0
3143953,0.0
1071379,0.0
1210646,0.0
1071388,0.0
2152734,0.0
1055007,0.0
2578718,0.0
1399073,0.0
1071397,0.0003330538911111111
1136933,0.0
1095982,0.0
1071409,0.0
1030451,0.0
3234105,0.0
1210682,0.0
2636092,0.0
1022269,0.0
1128769,0.0
3742020,
2349404,0.0
1063262,0.0
1071454,0.0
1071463,0.0
1104231,0.0
3070312,0.0
2947435,0.0012379233200000002
1137006,0.0
1055089,0.0
3594612,0.00312703745
2644341,0.0036775161250000004
3152245,0.0
1137015,0.0
2398587,0.0
1210749,0.0
2791816,0.0
1071502,0.0
1137042,0.0
1071511,0.0
2242970,0.0
2349468,0.0
1055137,0.0
1907106,0.0
3021220,0.0
2521509,0.0
1866155,0.0
1980846,0.0
2349486,0.0
1128880,0.0
1079731,0.0
1055155,0.0
1071539,0.0
1104307,0.0
2849203,0.0
2603450,0.0
1079740,1.5697776698888892e-05
2349507,0.0
1104325,0.0
2939337,0.0
3283402,0.0
1071566,0.0
1137109,0.0
2718167,0.0
2791898,0.0
2144739,0.0
2537957,0.0
2472423,0.0
2750952,0.0
3201518,0.0
1096176,0.0
1120754,0.015847744294117647
2193906,0.0
2324997,0.0
2611718,0.0
1071623,0.0
2808330,0.0
2161165,0.0
3258893,0.0
1071632,0.0
2267665,0.0
1202708,0.0
2234920,0.0
2914857,0.0
1071669,0.01380269277777778
1137211,0.00030888588764705884
2447935,0.0
1841732,0.0
1129029,0.0
1202762,0.0
1055315,0.00015852243833333333
3209813,0.0008082362039999999
1825367,0.0
1137248,0.0
3447398,
1129065,0.0
2898537,0.0
3013225,0.0
2849388,0.0
1071726,0.0
1202799,0.0
3594872,
1989241,0.0
1964668,0.0
1063552,0.0
1145476,0.000490178536117647
2038409,0.0
2685577,0.0
1833616,0.0
2718354,0.0
2767512,0.0
2611866,0.0
1145506,0.0
1104549,0.0
2202282,0.0
2341547,0.0
2497202,0.0
1096372,0.0
1399484,0.0
1104576,0.0
1071810,0.0008692236999999999
1055427,0.0
1063619,0.0
1202883,0.0
1022661,0.0009973711883333335
3209934,0.0
3357394,0.0
2857691,0.0
3488485,0.0
3267309,0.0
3390195,0.0
1399541,0.0
2349815,0.020502406647058824
2513661,0.0
1096448,0.0
1104642,0.0
1137426,0.0
1104660,0.0
2267937,0.0
3447585,
1030947,0.0
1096484,0.0
3234600,0.0
1071913,0.0
1202986,0.0
2521899,0.0
1022764,8.960422772222221e-06
1137453,0.0
2767660,0.0
2947882,0.0
3472176,
2530097,0.0
1137462,0.0
1096505,0.011774390411111111
3185476,
1080139,0.0
3595084,
3251027,0.0
3242838,0.00880966452
3021659,0.0
2300768,0.0
2800482,0.0
1096550,0.0
2325350,0.0
3103603,0.0
1399671,0.0
3300215,0.0
1137529,0.0
3234682,0.0
3177341,0.0
1137538,0.0
1055623,0.0
2816906,0.313702989375
2947985,0.0
3005332,0.00018707190666666666
3136405,0.0
2603928,0.0
2702232,0.0
2571166,0.0
1842083,0.0
1129382,0.012777387070588238
1055669,0.0
2497462,0.0
2112439,0.0
1399747,0.0
2743235,0.0
2702278,0.0
1022924,0.0007413941116666667
1121229,0.0
1063888,0.0
1399765,0.0
1129430,0.0
2333654,0.001754222294117647
2603991,0.0
1399774,0.0
3390430,0.0
2472928,0.0
3365858,0.0
3021800,0.0
1055726,0.0
2227182,0.0
1891317,0.0
1129467,0.0
2251776,0.0
2571269,0.0
2849799,0.0
1833997,0.0
2169871,0.0
1055762,0.0
1022997,0.0
2128917,0.0
1104923,0.000963514375
2595881,0.0
1129515,0.0
2022444,0.0
3292217,0.0020988326240000002
2735164,0.0
1129533,0.0
2022471,0.0
3587146,0.042365577
3292253,0.0
1039454,0.0
2595939,0.0
2006118,0.0
1137770,0.0
2022529,0.0
2374787,0.0
3308677,0.0
1137798,0.0
1039502,0.2641568805555556
1080465,0.0
1129618,0.0
2710675,0.0
3071122,0.0
2579612,0.0
3595422,0.0
1137828,0.0
3030192,0.0
1023154,0.0
1031346,0.0
1842355,0.0
1105078,0.0
3112119,0.0
2833604,0.01544029790909091
2342085,0.0
1129672,0.0
1137864,0.0
3194058,0.0012965938
2391243,0.0
2235598,0.0
1129681,0.0
2759900,0.0
2522337,0.0
2735333,0.0
2391270,0.0
2252009,0.0
2514163,0.0
1023220,0.0
1842421,0.0
2907381,0.0
1416439,0.0
1080568,0.0
1096952,0.0
1203451,0.0
2891006,0.0
1826047,0.0
1416448,0.0
2391300,0.0
1031430,0.0
1023239,5.160400944444445e-05
1826056,0.000345864357
1105162,0.006508227836363637
2710796,0.0
1080595,0.0
1031449,0.003061462848888889
2817314,0.0
3030307,0.0
1137958,0.0
1031467,0.0
2473260,0.0
1416493,0.0
1203509,0.0
1097016,0.0
3136825,0.0
1072442,0.000219626446
2514239,0.0
2211136,0.0
1097025,0.000882404178
1137985,0.0
1416523,0.0
1064269,0.0
1129805,0.0
1203536,0.0
1064278,0.0
2456919,0.0
3153242,0.0
1138012,0.0
3243358,0.0
1129823,0.0
1097061,0.0
1416550,0.0
2366821,0.0
1097070,0.0
1056125,0.0
1097089,0.0
1138049,0.0
1416578,0.0
2325891,0.0
1056134,0.0
1203590,0.0
2088329,0.0
1097098,0.0
1097100,0.0
1129869,0.0
1203602,0.0
2801050,0.0
1834396,0.0
1129887,0.0
1416608,0.0
1056161,0.0
1031588,0.0
2260406,0.0002376816168823529
1138106,0.0
1056189,0.0
1121733,0.0
1031627,0.0
3251661,0.0
1990096,0.0
3169748,0.0
1097173,0.0
1097182,0.0
1416671,0.0
1080803,0.0
2227687,0.0
1064429,0.0
1203693,0.0
1121788,0.0
1416701,0.0
1031681,0.0
1203714,0.0
2465283,0.0
1097221,0.0
1138188,0.0
2473484,0.0
1105425,0.006608314392944442
1138197,0.0
3104280,0.0
1097249,0.0
2465313,0.0
1883693,0.03268581033333333
1080885,0.0
1064504,0.0
3137082,0.0
1105470,0.0
3186240,0.0
1203778,0.0
2088516,0.0
2178631,0.0
3382855,
1056330,0.0
2293329,0.0
1097306,0.0014998530944444444
2121310,0.0
2432614,0.0
1982055,0.0
1130089,0.0
1130098,0.0009171138535294118
1105528,0.0
1416831,0.0
1244801,0.0
2571906,0.0
1891979,0.0
2784920,0.0
2834076,0.0
2694814,0.0
3030688,0.0
2326179,0.0
3210921,0.0
1097388,0.0
1121966,0.0
2317999,0.0
2907822,0.0
1130164,0.0
2916020,0.0
1203899,0.0
2072252,0.0
1203901,0.0
2686659,0.0
2834115,0.0
3047109,0.0
1121993,0.0
1416907,0.0
1064652,0.0
2809560,0.0
1138393,0.0
2948825,0.0
1056479,0.0
3030754,0.0
1081060,0.0
1097445,0.0
2531049,0.0
2776813,0.0
3407598,0.0
2465519,0.0
3047154,0.0
1031926,0.0
1081079,0.0
1842935,0.0
2465528,0.0
2572024,0.0
3047163,0.0
2621182,0.0
2293507,0.0
3047172,0.0
3211012,
1203974,0.0
2244358,0.0
1081097,0.0
1122057,0.0
1130249,0.0
2293516,0.0
1490701,0.0
3202832,0.0
1138450,0.0
2858773,0.0
1064728,0.0
2309912,0.0
1122075,0.0
1081118,0.0
3079968,0.0
1064737,0.0
1122084,0.0
1097511,0.0
1417007,0.0
1081136,0.0
3104570,0.0
3489594,0.0
1204029,0.0
1056581,0.0
3063622,0.16618144666666665
2924360,0.0
2916169,0.0
1122123,0.0
3120972,0.0
2121552,0.0
2621267,0.0
1138517,0.0
1105751,0.0
1097566,0.0
1138526,0.0
2031455,0.0
1097575,0.0
1138535,0.0
1204074,0.0
1064812,0.0
1048429,3.246268111111111e-05
1843062,0.0
3178366,0.0
1204104,0.0
1843080,0.00024234190536499996
2801546,0.0013123941506666668
2899851,0.0
1245068,0.0
1097614,2.486373673055556e-05
3186576,0.0
1056657,0.0
2596758,0.0
1081239,0.0032531624755555554
2973591,0.0093615008
3186585,0.0
2949019,0.0
1032099,0.0
3030950,0.0
2744232,0.0
1056684,0.0
1138610,0.0
1048504,0.0
2244545,0.0
2875332,0.0
2858951,0.0
2981831,0.0
1204177,0.0
1064915,0.0
2645973,0.0
3104730,0.0
3391455,
1081314,0.0
2858979,0.0
2670573,0.0
1417203,0.0
2170868,0.0
2637820,0.0
